[DEBUG] 2020-02-22 06:33:12.603 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2020-02-22 06:33:12.607 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2020-02-22 06:33:12.612 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2020-02-22 06:33:12.669 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2020-02-22 06:33:12.670 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2020-02-22 06:33:12.864 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2020-02-22 06:33:13.104 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2020-02-22 06:33:13.117 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2020-02-22 06:33:13.118 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 2020-02-22 06:33:13.153 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@5b6e8f77
[DEBUG] 2020-02-22 06:33:13.153 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@5b6e8f77
[DEBUG] 2020-02-22 06:33:13.153 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@5b6e8f77
[DEBUG] 2020-02-22 06:33:13.154 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@27e32fe4
[DEBUG] 2020-02-22 06:33:13.154 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@27e32fe4
[DEBUG] 2020-02-22 06:33:13.154 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@27e32fe4
[DEBUG] 2020-02-22 06:33:13.155 [main] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@3044e9c7
[DEBUG] 2020-02-22 06:33:13.155 [main] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@3044e9c7
[DEBUG] 2020-02-22 06:33:13.155 [main] BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@3044e9c7
[DEBUG] 2020-02-22 06:33:13.155 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@28952dea
[DEBUG] 2020-02-22 06:33:13.155 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@28952dea
[DEBUG] 2020-02-22 06:33:13.156 [main] BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.LongType@28952dea
[DEBUG] 2020-02-22 06:33:13.156 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@70807224
[DEBUG] 2020-02-22 06:33:13.156 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@70807224
[DEBUG] 2020-02-22 06:33:13.156 [main] BasicTypeRegistry - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@70807224
[DEBUG] 2020-02-22 06:33:13.157 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@2caf6912
[DEBUG] 2020-02-22 06:33:13.157 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@2caf6912
[DEBUG] 2020-02-22 06:33:13.157 [main] BasicTypeRegistry - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@2caf6912
[DEBUG] 2020-02-22 06:33:13.160 [main] BasicTypeRegistry - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@31ff1390
[DEBUG] 2020-02-22 06:33:13.160 [main] BasicTypeRegistry - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@31ff1390
[DEBUG] 2020-02-22 06:33:13.160 [main] BasicTypeRegistry - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@1f12e153
[DEBUG] 2020-02-22 06:33:13.160 [main] BasicTypeRegistry - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@1f12e153
[DEBUG] 2020-02-22 06:33:13.161 [main] BasicTypeRegistry - Adding type registration string -> org.hibernate.type.StringType@469d003c
[DEBUG] 2020-02-22 06:33:13.161 [main] BasicTypeRegistry - Adding type registration java.lang.String -> org.hibernate.type.StringType@469d003c
[DEBUG] 2020-02-22 06:33:13.161 [main] BasicTypeRegistry - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@e8fadb0
[DEBUG] 2020-02-22 06:33:13.162 [main] BasicTypeRegistry - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@6eafb10e
[DEBUG] 2020-02-22 06:33:13.162 [main] BasicTypeRegistry - Adding type registration url -> org.hibernate.type.UrlType@757529a4
[DEBUG] 2020-02-22 06:33:13.162 [main] BasicTypeRegistry - Adding type registration java.net.URL -> org.hibernate.type.UrlType@757529a4
[DEBUG] 2020-02-22 06:33:13.163 [main] BasicTypeRegistry - Adding type registration Duration -> org.hibernate.type.DurationType@c68a5f8
[DEBUG] 2020-02-22 06:33:13.163 [main] BasicTypeRegistry - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@c68a5f8
[DEBUG] 2020-02-22 06:33:13.166 [main] BasicTypeRegistry - Adding type registration Instant -> org.hibernate.type.InstantType@4d6f197e
[DEBUG] 2020-02-22 06:33:13.166 [main] BasicTypeRegistry - Adding type registration java.time.Instant -> org.hibernate.type.InstantType@4d6f197e
[DEBUG] 2020-02-22 06:33:13.167 [main] BasicTypeRegistry - Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@66908383
[DEBUG] 2020-02-22 06:33:13.167 [main] BasicTypeRegistry - Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@66908383
[DEBUG] 2020-02-22 06:33:13.168 [main] BasicTypeRegistry - Adding type registration LocalDate -> org.hibernate.type.LocalDateType@6fe46b62
[DEBUG] 2020-02-22 06:33:13.168 [main] BasicTypeRegistry - Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@6fe46b62
[DEBUG] 2020-02-22 06:33:13.169 [main] BasicTypeRegistry - Adding type registration LocalTime -> org.hibernate.type.LocalTimeType@736ac09a
[DEBUG] 2020-02-22 06:33:13.169 [main] BasicTypeRegistry - Adding type registration java.time.LocalTime -> org.hibernate.type.LocalTimeType@736ac09a
[DEBUG] 2020-02-22 06:33:13.169 [main] BasicTypeRegistry - Adding type registration OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@74fef3f7
[DEBUG] 2020-02-22 06:33:13.170 [main] BasicTypeRegistry - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@74fef3f7
[DEBUG] 2020-02-22 06:33:13.174 [main] BasicTypeRegistry - Adding type registration OffsetTime -> org.hibernate.type.OffsetTimeType@516ebdf8
[DEBUG] 2020-02-22 06:33:13.174 [main] BasicTypeRegistry - Adding type registration java.time.OffsetTime -> org.hibernate.type.OffsetTimeType@516ebdf8
[DEBUG] 2020-02-22 06:33:13.175 [main] BasicTypeRegistry - Adding type registration ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@7c2a69b4
[DEBUG] 2020-02-22 06:33:13.175 [main] BasicTypeRegistry - Adding type registration java.time.ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@7c2a69b4
[DEBUG] 2020-02-22 06:33:13.177 [main] BasicTypeRegistry - Adding type registration date -> org.hibernate.type.DateType@2189e7a7
[DEBUG] 2020-02-22 06:33:13.177 [main] BasicTypeRegistry - Adding type registration java.sql.Date -> org.hibernate.type.DateType@2189e7a7
[DEBUG] 2020-02-22 06:33:13.178 [main] BasicTypeRegistry - Adding type registration time -> org.hibernate.type.TimeType@4d847d32
[DEBUG] 2020-02-22 06:33:13.178 [main] BasicTypeRegistry - Adding type registration java.sql.Time -> org.hibernate.type.TimeType@4d847d32
[DEBUG] 2020-02-22 06:33:13.178 [main] BasicTypeRegistry - Adding type registration timestamp -> org.hibernate.type.TimestampType@6ad11a56
[DEBUG] 2020-02-22 06:33:13.179 [main] BasicTypeRegistry - Adding type registration java.sql.Timestamp -> org.hibernate.type.TimestampType@6ad11a56
[DEBUG] 2020-02-22 06:33:13.179 [main] BasicTypeRegistry - Adding type registration java.util.Date -> org.hibernate.type.TimestampType@6ad11a56
[DEBUG] 2020-02-22 06:33:13.180 [main] BasicTypeRegistry - Adding type registration dbtimestamp -> org.hibernate.type.DbTimestampType@7c8326a4
[DEBUG] 2020-02-22 06:33:13.180 [main] BasicTypeRegistry - Adding type registration calendar -> org.hibernate.type.CalendarType@60baef24
[DEBUG] 2020-02-22 06:33:13.180 [main] BasicTypeRegistry - Adding type registration java.util.Calendar -> org.hibernate.type.CalendarType@60baef24
[DEBUG] 2020-02-22 06:33:13.181 [main] BasicTypeRegistry - Adding type registration java.util.GregorianCalendar -> org.hibernate.type.CalendarType@60baef24
[DEBUG] 2020-02-22 06:33:13.181 [main] BasicTypeRegistry - Adding type registration calendar_date -> org.hibernate.type.CalendarDateType@6ad5923a
[DEBUG] 2020-02-22 06:33:13.181 [main] BasicTypeRegistry - Adding type registration locale -> org.hibernate.type.LocaleType@6f6962ba
[DEBUG] 2020-02-22 06:33:13.182 [main] BasicTypeRegistry - Adding type registration java.util.Locale -> org.hibernate.type.LocaleType@6f6962ba
[DEBUG] 2020-02-22 06:33:13.182 [main] BasicTypeRegistry - Adding type registration currency -> org.hibernate.type.CurrencyType@3fbfa96
[DEBUG] 2020-02-22 06:33:13.183 [main] BasicTypeRegistry - Adding type registration java.util.Currency -> org.hibernate.type.CurrencyType@3fbfa96
[DEBUG] 2020-02-22 06:33:13.183 [main] BasicTypeRegistry - Adding type registration timezone -> org.hibernate.type.TimeZoneType@301d8120
[DEBUG] 2020-02-22 06:33:13.183 [main] BasicTypeRegistry - Adding type registration java.util.TimeZone -> org.hibernate.type.TimeZoneType@301d8120
[DEBUG] 2020-02-22 06:33:13.184 [main] BasicTypeRegistry - Adding type registration class -> org.hibernate.type.ClassType@3e134896
[DEBUG] 2020-02-22 06:33:13.184 [main] BasicTypeRegistry - Adding type registration java.lang.Class -> org.hibernate.type.ClassType@3e134896
[DEBUG] 2020-02-22 06:33:13.184 [main] BasicTypeRegistry - Adding type registration uuid-binary -> org.hibernate.type.UUIDBinaryType@2d0bfb24
[DEBUG] 2020-02-22 06:33:13.184 [main] BasicTypeRegistry - Adding type registration java.util.UUID -> org.hibernate.type.UUIDBinaryType@2d0bfb24
[DEBUG] 2020-02-22 06:33:13.185 [main] BasicTypeRegistry - Adding type registration uuid-char -> org.hibernate.type.UUIDCharType@38499e48
[DEBUG] 2020-02-22 06:33:13.185 [main] BasicTypeRegistry - Adding type registration binary -> org.hibernate.type.BinaryType@693e4d19
[DEBUG] 2020-02-22 06:33:13.186 [main] BasicTypeRegistry - Adding type registration byte[] -> org.hibernate.type.BinaryType@693e4d19
[DEBUG] 2020-02-22 06:33:13.186 [main] BasicTypeRegistry - Adding type registration [B -> org.hibernate.type.BinaryType@693e4d19
[DEBUG] 2020-02-22 06:33:13.186 [main] BasicTypeRegistry - Adding type registration wrapper-binary -> org.hibernate.type.WrapperBinaryType@57bd802b
[DEBUG] 2020-02-22 06:33:13.186 [main] BasicTypeRegistry - Adding type registration Byte[] -> org.hibernate.type.WrapperBinaryType@57bd802b
[DEBUG] 2020-02-22 06:33:13.186 [main] BasicTypeRegistry - Adding type registration [Ljava.lang.Byte; -> org.hibernate.type.WrapperBinaryType@57bd802b
[DEBUG] 2020-02-22 06:33:13.187 [main] BasicTypeRegistry - Adding type registration row_version -> org.hibernate.type.RowVersionType@27068a50
[DEBUG] 2020-02-22 06:33:13.187 [main] BasicTypeRegistry - Adding type registration image -> org.hibernate.type.ImageType@48bfb884
[DEBUG] 2020-02-22 06:33:13.188 [main] BasicTypeRegistry - Adding type registration characters -> org.hibernate.type.CharArrayType@4525d1d3
[DEBUG] 2020-02-22 06:33:13.188 [main] BasicTypeRegistry - Adding type registration char[] -> org.hibernate.type.CharArrayType@4525d1d3
[DEBUG] 2020-02-22 06:33:13.188 [main] BasicTypeRegistry - Adding type registration [C -> org.hibernate.type.CharArrayType@4525d1d3
[DEBUG] 2020-02-22 06:33:13.189 [main] BasicTypeRegistry - Adding type registration wrapper-characters -> org.hibernate.type.CharacterArrayType@773bd77b
[DEBUG] 2020-02-22 06:33:13.190 [main] BasicTypeRegistry - Adding type registration [Ljava.lang.Character; -> org.hibernate.type.CharacterArrayType@773bd77b
[DEBUG] 2020-02-22 06:33:13.190 [main] BasicTypeRegistry - Adding type registration Character[] -> org.hibernate.type.CharacterArrayType@773bd77b
[DEBUG] 2020-02-22 06:33:13.190 [main] BasicTypeRegistry - Adding type registration text -> org.hibernate.type.TextType@47c64cfe
[DEBUG] 2020-02-22 06:33:13.190 [main] BasicTypeRegistry - Adding type registration ntext -> org.hibernate.type.NTextType@6f8f8a80
[DEBUG] 2020-02-22 06:33:13.191 [main] BasicTypeRegistry - Adding type registration blob -> org.hibernate.type.BlobType@588ffeb
[DEBUG] 2020-02-22 06:33:13.191 [main] BasicTypeRegistry - Adding type registration java.sql.Blob -> org.hibernate.type.BlobType@588ffeb
[DEBUG] 2020-02-22 06:33:13.192 [main] BasicTypeRegistry - Adding type registration materialized_blob -> org.hibernate.type.MaterializedBlobType@25d958c6
[DEBUG] 2020-02-22 06:33:13.193 [main] BasicTypeRegistry - Adding type registration clob -> org.hibernate.type.ClobType@6443b128
[DEBUG] 2020-02-22 06:33:13.193 [main] BasicTypeRegistry - Adding type registration java.sql.Clob -> org.hibernate.type.ClobType@6443b128
[DEBUG] 2020-02-22 06:33:13.193 [main] BasicTypeRegistry - Adding type registration nclob -> org.hibernate.type.NClobType@847f3e7
[DEBUG] 2020-02-22 06:33:13.194 [main] BasicTypeRegistry - Adding type registration java.sql.NClob -> org.hibernate.type.NClobType@847f3e7
[DEBUG] 2020-02-22 06:33:13.194 [main] BasicTypeRegistry - Adding type registration materialized_clob -> org.hibernate.type.MaterializedClobType@6ad6fa53
[DEBUG] 2020-02-22 06:33:13.194 [main] BasicTypeRegistry - Adding type registration materialized_nclob -> org.hibernate.type.MaterializedNClobType@4a03bb68
[DEBUG] 2020-02-22 06:33:13.195 [main] BasicTypeRegistry - Adding type registration serializable -> org.hibernate.type.SerializableType@5c20ffa8
[DEBUG] 2020-02-22 06:33:13.197 [main] BasicTypeRegistry - Adding type registration object -> org.hibernate.type.ObjectType@25b865b5
[DEBUG] 2020-02-22 06:33:13.197 [main] BasicTypeRegistry - Adding type registration java.lang.Object -> org.hibernate.type.ObjectType@25b865b5
[DEBUG] 2020-02-22 06:33:13.198 [main] BasicTypeRegistry - Adding type registration imm_date -> org.hibernate.type.AdaptedImmutableType@bdecc21
[DEBUG] 2020-02-22 06:33:13.198 [main] BasicTypeRegistry - Adding type registration imm_time -> org.hibernate.type.AdaptedImmutableType@5e3a39cd
[DEBUG] 2020-02-22 06:33:13.198 [main] BasicTypeRegistry - Adding type registration imm_timestamp -> org.hibernate.type.AdaptedImmutableType@21f9277b
[DEBUG] 2020-02-22 06:33:13.198 [main] BasicTypeRegistry - Adding type registration imm_dbtimestamp -> org.hibernate.type.AdaptedImmutableType@201aa8c1
[DEBUG] 2020-02-22 06:33:13.198 [main] BasicTypeRegistry - Adding type registration imm_calendar -> org.hibernate.type.AdaptedImmutableType@5d58c727
[DEBUG] 2020-02-22 06:33:13.198 [main] BasicTypeRegistry - Adding type registration imm_calendar_date -> org.hibernate.type.AdaptedImmutableType@52a36910
[DEBUG] 2020-02-22 06:33:13.198 [main] BasicTypeRegistry - Adding type registration imm_binary -> org.hibernate.type.AdaptedImmutableType@3a095ec0
[DEBUG] 2020-02-22 06:33:13.198 [main] BasicTypeRegistry - Adding type registration imm_serializable -> org.hibernate.type.AdaptedImmutableType@4f20a5e0
[DEBUG] 2020-02-22 06:33:13.218 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid2] -> [org.hibernate.id.UUIDGenerator]
[DEBUG] 2020-02-22 06:33:13.219 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [guid] -> [org.hibernate.id.GUIDGenerator]
[DEBUG] 2020-02-22 06:33:13.220 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid] -> [org.hibernate.id.UUIDHexGenerator]
[DEBUG] 2020-02-22 06:33:13.220 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid.hex] -> [org.hibernate.id.UUIDHexGenerator]
[DEBUG] 2020-02-22 06:33:13.220 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [assigned] -> [org.hibernate.id.Assigned]
[DEBUG] 2020-02-22 06:33:13.221 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [identity] -> [org.hibernate.id.IdentityGenerator]
[DEBUG] 2020-02-22 06:33:13.222 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [select] -> [org.hibernate.id.SelectGenerator]
[DEBUG] 2020-02-22 06:33:13.230 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
[DEBUG] 2020-02-22 06:33:13.231 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [seqhilo] -> [org.hibernate.id.SequenceHiLoGenerator]
[DEBUG] 2020-02-22 06:33:13.231 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [increment] -> [org.hibernate.id.IncrementGenerator]
[DEBUG] 2020-02-22 06:33:13.232 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [foreign] -> [org.hibernate.id.ForeignGenerator]
[DEBUG] 2020-02-22 06:33:13.232 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [sequence-identity] -> [org.hibernate.id.SequenceIdentityGenerator]
[DEBUG] 2020-02-22 06:33:13.232 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [enhanced-sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
[DEBUG] 2020-02-22 06:33:13.232 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [enhanced-table] -> [org.hibernate.id.enhanced.TableGenerator]
[INFO ] 2020-02-22 06:33:13.237 [main] C3P0ConnectionProvider - HHH010002: C3P0 using driver: com.mysql.cj.jdbc.Driver at URL: jdbc:mysql://localhost:3306/adhound-test
[INFO ] 2020-02-22 06:33:13.237 [main] C3P0ConnectionProvider - HHH10001001: Connection properties: {password=****, user=devfecta}
[INFO ] 2020-02-22 06:33:13.237 [main] C3P0ConnectionProvider - HHH10001003: Autocommit mode: false
[INFO ] 2020-02-22 06:33:13.335 [main] C3P0ConnectionProvider - HHH10001007: JDBC isolation level: <unknown>
[DEBUG] 2020-02-22 06:33:13.710 [main] JdbcEnvironmentInitiator - Database ->
       name : MySQL
    version : 8.0.19-0ubuntu0.19.10.3
      major : 8
      minor : 0
[DEBUG] 2020-02-22 06:33:13.710 [main] JdbcEnvironmentInitiator - Driver ->
       name : MySQL Connector/J
    version : mysql-connector-java-8.0.16 (Revision: 34cbc6bc61f72836e26327537a432d6db7c77de6)
      major : 8
      minor : 0
[DEBUG] 2020-02-22 06:33:13.710 [main] JdbcEnvironmentInitiator - JDBC version : 4.2
[INFO ] 2020-02-22 06:33:13.729 [main] Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
[DEBUG] 2020-02-22 06:33:13.738 [main] IdentifierHelperBuilder - JDBC driver metadata reported database stores quoted identifiers in more than one case
[DEBUG] 2020-02-22 06:33:13.752 [main] IdentifierHelperBuilder - IdentifierCaseStrategy for both quoted and unquoted identifiers was set to the same strategy [MIXED]; that will likely lead to problems in schema update and validation if using quoted identifiers
[DEBUG] 2020-02-22 06:33:13.777 [main] Namespace - Created database namespace [logicalName=Name{catalog=null, schema=null}, physicalName=Name{catalog=null, schema=null}]
[DEBUG] 2020-02-22 06:33:13.778 [main] TypeConfiguration$Scope - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@6ffa56fa] to MetadataBuildingContext [org.hibernate.boot.internal.MetadataBuildingContextRootImpl@6c575325]
[DEBUG] 2020-02-22 06:33:13.808 [main] AnnotationBinder - Binding entity from annotated class: com.adhound.entity.User
[DEBUG] 2020-02-22 06:33:13.825 [main] Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
[DEBUG] 2020-02-22 06:33:13.828 [main] EntityBinder - Import with entity name User
[DEBUG] 2020-02-22 06:33:13.829 [main] EntityBinder - Bind entity com.adhound.entity.User on table users
[DEBUG] 2020-02-22 06:33:13.854 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(users), mappingColumn=id, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-02-22 06:33:13.855 [main] PropertyBinder - MetadataSourceProcessor property id with lazy=false
[DEBUG] 2020-02-22 06:33:13.857 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.adhound.entity.User:id]
[DEBUG] 2020-02-22 06:33:13.859 [main] SimpleValueBinder - building SimpleValue for id
[DEBUG] 2020-02-22 06:33:13.861 [main] PropertyBinder - Building property id
[DEBUG] 2020-02-22 06:33:13.864 [main] BinderHelper - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(id)]), id, org.hibernate.id.enhanced.SequenceStyleGenerator, native, ...)
[DEBUG] 2020-02-22 06:33:13.865 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(users), mappingColumn=address, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-02-22 06:33:13.865 [main] PropertyBinder - MetadataSourceProcessor property address with lazy=false
[DEBUG] 2020-02-22 06:33:13.865 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.adhound.entity.User:address]
[DEBUG] 2020-02-22 06:33:13.865 [main] SimpleValueBinder - building SimpleValue for address
[DEBUG] 2020-02-22 06:33:13.865 [main] PropertyBinder - Building property address
[DEBUG] 2020-02-22 06:33:13.865 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(users), mappingColumn=city, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-02-22 06:33:13.865 [main] PropertyBinder - MetadataSourceProcessor property city with lazy=false
[DEBUG] 2020-02-22 06:33:13.865 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.adhound.entity.User:city]
[DEBUG] 2020-02-22 06:33:13.865 [main] SimpleValueBinder - building SimpleValue for city
[DEBUG] 2020-02-22 06:33:13.865 [main] PropertyBinder - Building property city
[DEBUG] 2020-02-22 06:33:13.865 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(users), mappingColumn=email, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-02-22 06:33:13.866 [main] PropertyBinder - MetadataSourceProcessor property email with lazy=false
[DEBUG] 2020-02-22 06:33:13.866 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.adhound.entity.User:email]
[DEBUG] 2020-02-22 06:33:13.866 [main] SimpleValueBinder - building SimpleValue for email
[DEBUG] 2020-02-22 06:33:13.866 [main] PropertyBinder - Building property email
[DEBUG] 2020-02-22 06:33:13.866 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(users), mappingColumn=fax, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-02-22 06:33:13.866 [main] PropertyBinder - MetadataSourceProcessor property fax with lazy=false
[DEBUG] 2020-02-22 06:33:13.866 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.adhound.entity.User:fax]
[DEBUG] 2020-02-22 06:33:13.866 [main] SimpleValueBinder - building SimpleValue for fax
[DEBUG] 2020-02-22 06:33:13.866 [main] PropertyBinder - Building property fax
[DEBUG] 2020-02-22 06:33:13.866 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(users), mappingColumn=first_name, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-02-22 06:33:13.866 [main] PropertyBinder - MetadataSourceProcessor property firstName with lazy=false
[DEBUG] 2020-02-22 06:33:13.866 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.adhound.entity.User:firstName]
[DEBUG] 2020-02-22 06:33:13.866 [main] SimpleValueBinder - building SimpleValue for firstName
[DEBUG] 2020-02-22 06:33:13.866 [main] PropertyBinder - Building property firstName
[DEBUG] 2020-02-22 06:33:13.866 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(users), mappingColumn=last_name, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-02-22 06:33:13.867 [main] PropertyBinder - MetadataSourceProcessor property lastName with lazy=false
